 Be Density=1.848
 Energy(eV), Delta, Beta
  3476.06885  2.83253121E-05  7.00758491E-08
  3493.42212  2.80433705E-05  6.86444324E-08
  3510.86182  2.77642812E-05  6.72424036E-08
  3528.38867  2.74879658E-05  6.58692656E-08
  3546.00317  2.72144007E-05  6.45241869E-08
  3563.70557  2.69435859E-05  6.32067128E-08
  3581.49609  2.66754832E-05  6.19164382E-08
  3599.37573  2.64100436E-05  6.06525106E-08
  3617.34448  2.61472469E-05  5.94145568E-08
  3635.40283  2.58870659E-05  5.82021684E-08
  3653.55151  2.56294734E-05  5.70145566E-08
  3671.79077  2.53744547E-05  5.58512525E-08
  3690.12085  2.51220044E-05  5.47118582E-08
  3708.54272  2.48720607E-05  5.35957234E-08
  3727.0564  2.46246072E-05  5.25025179E-08
  3745.6626  2.43796349E-05  5.14318721E-08
  3764.36182  2.41370944E-05  5.0383111E-08
  3783.1543  2.38969697E-05  4.93558829E-08
  3802.04053  2.36592623E-05  4.83498326E-08
  3821.021  2.34239305E-05  4.73643347E-08
  3840.09619  2.31909362E-05  4.63990339E-08
  3859.26685  2.29602701E-05  4.54536924E-08
  3878.53296  2.27319051E-05  4.45276562E-08
  3897.89526  2.25058138E-05  4.36206236E-08
  3917.35425  2.22819763E-05  4.27322604E-08
  3936.91064  2.20603724E-05  4.18620161E-08
  3956.56445  2.18409768E-05  4.10096135E-08
  3976.31641  2.1623764E-05  4.01747897E-08
  3996.16699  2.14087249E-05  3.9357019E-08
  4016.1167  2.1195825E-05  3.85558785E-08
  4036.16577  2.09850423E-05  3.77712084E-08
  4056.31494  2.07763715E-05  3.7002561E-08
  4076.5647  2.05697761E-05  3.62496593E-08
  4096.91602  2.03652326E-05  3.55122651E-08
  4117.36865  2.01627463E-05  3.47854332E-08
  4137.92334  1.99622809E-05  3.40718529E-08
  4158.58057  1.97638146E-05  3.33731016E-08
  4179.34082  1.95673256E-05  3.26887388E-08
  4200.20508  1.93727938E-05  3.2018562E-08
  4221.17334  1.9180201E-05  3.13623012E-08
  4242.24609  1.89895218E-05  3.07195513E-08
  4263.42432  1.88007361E-05  3.009011E-08
  4284.70801  1.86138313E-05  2.94737443E-08
  4306.09863  1.84287783E-05  2.88700495E-08
  4327.59521  1.82456006E-05  2.8278885E-08
  4349.19922  1.80642401E-05  2.76999916E-08
  4370.91113  1.78846822E-05  2.71330194E-08
  4392.73145  1.77069105E-05  2.6577748E-08
  4414.66113  1.75309015E-05  2.6033991E-08
  4436.69971  1.73566477E-05  2.55014392E-08
  4458.84912  1.71841348E-05  2.49799026E-08
  4481.1084  1.70133517E-05  2.44691716E-08
  4503.479  1.68442657E-05  2.3969033E-08
  4525.96094  1.66768605E-05  2.34792044E-08
  4548.55518  1.65111196E-05  2.29995578E-08
  4571.2627  1.63470231E-05  2.25297683E-08
  4594.0835  1.61845637E-05  2.20696847E-08
  4617.01758  1.60237432E-05  2.16191509E-08
  4640.06689  1.58645125E-05  2.11778843E-08
  4663.23096  1.5706868E-05  2.0745734E-08
  4686.51123  1.5550786E-05  2.0322549E-08
  4709.90723  1.5396261E-05  1.9908164E-08
  4733.41943  1.52432731E-05  1.95023127E-08
  4757.0498  1.50918095E-05  1.9104835E-08
  4780.79785  1.49418529E-05  1.87156175E-08
  4804.66455  1.47933888E-05  1.83344095E-08
  4828.65039  1.46464045E-05  1.79610566E-08
  4852.75586  1.45008871E-05  1.7595454E-08
  4876.98193  1.43568159E-05  1.72373618E-08
  4901.32861  1.42141789E-05  1.68866734E-08
  4925.79688  1.40729653E-05  1.65432699E-08
  4950.3877  1.39331551E-05  1.6206922E-08
  4975.10107  1.37947345E-05  1.58775268E-08
  4999.9375  1.36577E-05  1.55549742E-08
  5024.89795  1.35220289E-05  1.52390065E-08
  5049.9834  1.33877011E-05  1.49295651E-08
  5075.19385  1.32547193E-05  1.4626548E-08
  5100.53027  1.31230572E-05  1.43297569E-08
  5125.99316  1.29927039E-05  1.40390899E-08
  5151.58301  1.28636475E-05  1.37544696E-08
  5177.30029  1.27358726E-05  1.34757139E-08
  5203.14697  1.26093628E-05  1.32027047E-08
  5229.12158  1.24841181E-05  1.29346676E-08
  5255.22656  1.23601212E-05  1.26710722E-08
  5281.46191  1.22373549E-05  1.24129595E-08
  5307.82812  1.21158109E-05  1.21602302E-08
  5334.3252  1.19954848E-05  1.19127446E-08
  5360.95557  1.18763483E-05  1.16703935E-08
  5387.71826  1.17583986E-05  1.14331016E-08
  5414.61523  1.16416259E-05  1.12006964E-08
  5441.64551  1.15260182E-05  1.09731193E-08
  5468.81152  1.14115537E-05  1.07502922E-08
  5496.11279  1.12982343E-05  1.05320872E-08
  5523.55029  1.11860436E-05  1.03184306E-08
  5551.125  1.10749661E-05  1.01092255E-08
  5578.8374  1.096499E-05  9.90434668E-09
  5606.68799  1.0856108E-05  9.70371961E-09
  5634.67773  1.07483038E-05  9.5072803E-09
  5662.80713  1.06415737E-05  9.31489907E-09
  5691.07666  1.05359031E-05  9.12650666E-09
  5719.48828  1.04312794E-05  8.94204266E-09
  5748.04053  1.03276989E-05  8.76139694E-09
  5776.73584  1.02251606E-05  8.58450822E-09
  5805.57422  1.01236401E-05  8.41130632E-09
  5834.55713  1.00231264E-05  8.24168289E-09
  5863.68408  9.92361311E-06  8.07556777E-09
  5892.95703  9.82508391E-06  7.91291654E-09
  5922.37549  9.72753696E-06  7.75362441E-09
  5951.94141  9.63095954E-06  7.59764074E-09
  5981.65479  9.53534709E-06  7.44491402E-09
  6011.51611  9.44068233E-06  7.29532568E-09
  6041.52686  9.346958E-06  7.14881887E-09
  6071.68701  9.25416407E-06  7.00536651E-09
  6101.99854  9.16228964E-06  6.86487267E-09
  6132.46045  9.07133199E-06  6.72729383E-09
  6163.0752  8.98128019E-06  6.59258026E-09
  6193.84229  8.89212242E-06  6.46064491E-09
  6224.76318  8.80385141E-06  6.33144825E-09
  6255.83838  8.71646171E-06  6.20493701E-09
  6287.06885  8.62993966E-06  6.08103345E-09
  6318.45508  8.54427708E-06  5.95970073E-09
  6349.99805  8.45946488E-06  5.84044324E-09
  6381.69873  8.37549305E-06  5.7234848E-09
  6413.55713  8.29235705E-06  5.60896529E-09
  6445.57471  8.21004869E-06  5.49683943E-09
  6477.75244  8.12855978E-06  5.38704059E-09
  6510.09082  8.04788033E-06  5.27952748E-09
  6542.59033  7.96800123E-06  5.17426102E-09
  6575.25195  7.88891612E-06  5.07117459E-09
  6608.07715  7.81061499E-06  4.97023178E-09
  6641.06543  7.73309239E-06  4.8714015E-09
  6674.21924  7.65634286E-06  4.77461937E-09
  6707.53809  7.58035594E-06  4.67985117E-09
  6741.02344  7.50512299E-06  4.58706362E-09
  6774.67627  7.43063674E-06  4.49619053E-09
  6808.49658  7.35689036E-06  4.40720571E-09
  6842.48584  7.28387613E-06  4.32007807E-09
  6876.64502  7.21158858E-06  4.23475521E-09
  6910.97461  7.14002135E-06  4.15120915E-09
  6945.47559  7.06916308E-06  4.06939726E-09
  6980.14844  6.99901057E-06  3.98929334E-09
  7014.99463  6.92955291E-06  3.91084498E-09
  7050.01514  6.8607842E-06  3.83402377E-09
  7085.20996  6.79269942E-06  3.75880438E-09
  7120.58057  6.7252945E-06  3.68513597E-09
  7156.12793  6.6585585E-06  3.6129959E-09
  7191.85303  6.59248417E-06  3.54236085E-09
  7227.75586  6.52706603E-06  3.47319196E-09
  7263.83838  6.46229728E-06  3.40545636E-09
  7300.10059  6.39817108E-06  3.33913408E-09
  7336.54395  6.33468153E-06  3.27417848E-09
  7373.16992  6.27182044E-06  3.21056914E-09
  7409.97803  6.20958417E-06  3.14828585E-09
  7446.97021  6.14796818E-06  3.08728665E-09
  7484.14648  6.08696655E-06  3.02755265E-09
  7521.50928  6.02656837E-06  2.96906166E-09
  7559.05762  5.96677182E-06  2.91177638E-09
  7596.79395  5.9075719E-06  2.85567747E-09
  7634.71875  5.84895906E-06  2.80074519E-09
  7672.83301  5.79092739E-06  2.74694423E-09
  7711.13672  5.73347234E-06  2.69424882E-09
  7749.63232  5.67658753E-06  2.64264877E-09
  7788.31982  5.62026617E-06  2.59211075E-09
  7827.20068  5.56450368E-06  2.54262433E-09
  7866.27588  5.50929508E-06  2.49416598E-09
  7905.5459  5.45463354E-06  2.44670417E-09
  7945.01172  5.40051815E-06  2.40022402E-09
  7984.6748  5.34693982E-06  2.35470865E-09
  8024.53613  5.29389263E-06  2.31009611E-09
  8064.59619  5.24137295E-06  2.2663813E-09
  8104.85547  5.18937486E-06  2.22357088E-09
  8145.31689  5.13789109E-06  2.18163798E-09
  8185.97998  5.08691983E-06  2.14057061E-09
  8226.8457  5.03645742E-06  2.10035811E-09
  8267.91602  4.98649524E-06  2.06097028E-09
  8309.19043  4.93702873E-06  2.0223927E-09
  8350.67188  4.88805335E-06  1.98440464E-09
  8392.35938  4.8395641E-06  1.94718774E-09
  8434.25684  4.79155324E-06  1.91074112E-09
  8476.3623  4.74402077E-06  1.87505167E-09
  8518.67773  4.69695942E-06  1.84009818E-09
  8561.2041  4.65036646E-06  1.80586757E-09
  8603.94336  4.60423553E-06  1.77234671E-09
  8646.89648  4.55856434E-06  1.73951531E-09
  8690.06348  4.51334654E-06  1.70736203E-09
  8733.44531  4.46857803E-06  1.67587511E-09
  8777.04395  4.42425289E-06  1.64503478E-09
  8820.86133  4.38036659E-06  1.61483038E-09
  8864.89648  4.33691685E-06  1.58525115E-09
  8909.15234  4.29389684E-06  1.55627677E-09
  8953.62891  4.25130429E-06  1.52789958E-09
  8998.32617  4.20913511E-06  1.50010915E-09
  9043.24805  4.16738521E-06  1.47289059E-09
  9088.39355  4.12605095E-06  1.44623324E-09
  9133.76465  4.08512597E-06  1.42012624E-09
  9179.3623  4.04460798E-06  1.39455192E-09
  9225.1875  4.00449062E-06  1.36950262E-09
  9271.24121  3.96477208E-06  1.34497047E-09
  9317.52539  3.92544689E-06  1.32093936E-09
  9364.03906  3.88651324E-06  1.29740252E-09
  9410.78711  3.84796385E-06  1.27434963E-09
  9457.76758  3.80979827E-06  1.25176758E-09
  9504.98242  3.77201013E-06  1.22964816E-09
  9552.43262  3.73459761E-06  1.20798349E-09
  9600.12012  3.69755571E-06  1.1867608E-09
  9648.04688  3.66088329E-06  1.16597143E-09
  9696.21094  3.62457604E-06  1.1456095E-09
  9744.61621  3.58862849E-06  1.12566123E-09
  9793.26367  3.55303678E-06  1.10612042E-09
  9842.15332  3.51779886E-06  1.08697995E-09
  9891.28711  3.48291019E-06  1.06822839E-09
  9940.66602  3.44836872E-06  1.0498582E-09
  9990.29297  3.41417058E-06  1.03186193E-09
  10040.166  3.38031236E-06  1.01415198E-09
  10090.2881  3.34678907E-06  9.96779992E-10
  10140.6611  3.31359593E-06  9.79762604E-10
  10191.2852  3.2807327E-06  9.63088054E-10
  10242.1621  3.24819484E-06  9.46750345E-10
  10293.293  3.21598259E-06  9.30743427E-10
  10344.6787  3.18408979E-06  9.15058529E-10
  10396.3213  3.15251305E-06  8.99689878E-10
  10448.2217  3.12125144E-06  8.84633589E-10
  10500.3818  3.09030065E-06  8.69879446E-10
  10552.8008  3.05965682E-06  8.55422233E-10
  10605.4834  3.02931448E-06  8.41255565E-10
  10658.4268  2.99927319E-06  8.27374447E-10
  10711.6367  2.96952885E-06  8.13771106E-10
  10765.1113  2.94008055E-06  8.00440825E-10
  10818.8525  2.91092624E-06  7.87380106E-10
  10872.8623  2.88206093E-06  7.74579678E-10
  10927.1426  2.85348096E-06  7.62034491E-10
  10981.6924  2.82518567E-06  7.49738771E-10
  11036.5156  2.79717005E-06  7.37687744E-10
  11091.6113  2.76943274E-06  7.25877525E-10
  11146.9834  2.74197032E-06  7.14307224E-10
  11202.6309  2.71478029E-06  7.0296674E-10
  11258.5566  2.68785993E-06  6.91851743E-10
  11314.7607  2.66120674E-06  6.80957124E-10
  11371.2461  2.63481775E-06  6.70277167E-10
  11428.0137  2.60869001E-06  6.59809318E-10
  11485.0645  2.58282262E-06  6.4955058E-10
  11542.4004  2.55721238E-06  6.39494735E-10
  11600.0225  2.53185613E-06  6.29637786E-10
  11657.9326  2.50675089E-06  6.19976515E-10
  11716.1299  2.48189394E-06  6.10505535E-10
  11774.6201  2.45728233E-06  6.0122074E-10
  11833.4004  2.43291584E-06  5.92119798E-10
  11892.4766  2.40879172E-06  5.83195991E-10
  11951.8447  2.38490793E-06  5.74447823E-10
  12011.5107  2.36126061E-06  5.65871794E-10
  12071.4746  2.33784885E-06  5.5746513E-10
  12131.7373  2.31466993E-06  5.49223278E-10
  12192.3018  2.29172042E-06  5.41143186E-10
  12253.168  2.2689976E-06  5.33218247E-10
  12314.3389  2.24649898E-06  5.25446686E-10
  12375.8145  2.22422386E-06  5.17827226E-10
  12437.5967  2.20217044E-06  5.10338882E-10
  12499.6875  2.18033642E-06  5.02972386E-10
  12562.0879  2.15871933E-06  4.95750496E-10
  12624.8008  2.13731573E-06  4.88668606E-10
  12687.8262  2.11612291E-06  4.81723827E-10
  12751.166  2.09514087E-06  4.74914996E-10
  12814.8223  2.07436642E-06  4.68237504E-10
  12878.7969  2.05379956E-06  4.61689464E-10
  12943.0898  2.03343666E-06  4.55268906E-10
  13007.7041  2.01327566E-06  4.48971665E-10
  13072.6416  1.99331453E-06  4.42796744E-10
  13137.9023  1.97355166E-06  4.36741449E-10
  13203.4893  1.95398434E-06  4.30802144E-10
  13269.4033  1.9346121E-06  4.24976665E-10
  13335.6465  1.91543245E-06  4.1926293E-10
  13402.2207  1.896443E-06  4.13658052E-10
  13469.1279  1.87764124E-06  4.08160228E-10
  13536.3682  1.85902502E-06  4.02767375E-10
  13603.9434  1.84059331E-06  3.97476857E-10
  13671.8574  1.82234442E-06  3.92286953E-10
  13740.1104  1.80427753E-06  3.87196691E-10
  13808.7031  1.78639027E-06  3.82202464E-10
  13877.6396  1.76867979E-06  3.7730255E-10
  13946.9199  1.75114394E-06  3.72494785E-10
  14016.5449  1.73378203E-06  3.67777059E-10
  14086.5186  1.7165919E-06  3.63148012E-10
  14156.8398  1.69957355E-06  3.58606478E-10
  14227.5146  1.68272368E-06  3.54149737E-10
  14298.541  1.66604116E-06  3.49776236E-10
  14369.9219  1.64952439E-06  3.4548428E-10
  14441.6592  1.633171E-06  3.412714E-10
  14513.7549  1.61697983E-06  3.37136735E-10
  14586.21  1.60094919E-06  3.33079064E-10
  14659.0283  1.58507726E-06  3.29096056E-10
  14732.208  1.56936323E-06  3.25186489E-10
  14805.7549  1.55380428E-06  3.21349169E-10
  14879.667  1.53840142E-06  3.17582155E-10
  14953.9502  1.52315067E-06  3.13884085E-10
  15028.6025  1.5080517E-06  3.10215104E-10
  15103.6279  1.49310119E-06  3.06549841E-10
  15179.0283  1.4782986E-06  3.02950054E-10
  15254.8057  1.46364277E-06  2.99414799E-10
  15330.96  1.44913292E-06  2.95942493E-10
  15407.4951  1.43476746E-06  2.92532026E-10
  15484.4121  1.42054421E-06  2.89182123E-10
  15561.7129  1.40646182E-06  2.85891033E-10
  15639.4004  1.39251824E-06  2.82657453E-10
  15717.4756  1.3787128E-06  2.79480772E-10
  15795.9404  1.36504423E-06  2.76359546E-10
  15874.7969  1.35151242E-06  2.73292916E-10
  15954.0459  1.33811466E-06  2.70279715E-10
  16033.6914  1.32484979E-06  2.67318723E-10
  16113.7354  1.31171623E-06  2.64408717E-10
  16194.1777  1.29871296E-06  2.61549171E-10
  16275.0225  1.28583861E-06  2.58738531E-10
  16356.2715  1.2730917E-06  2.5596944E-10
  16437.9258  1.26047121E-06  2.53243954E-10
  16519.9844  1.24797634E-06  2.50565457E-10
  16602.457  1.23560471E-06  2.47932092E-10
  16685.3398  1.22335587E-06  2.45343273E-10
  16768.6367  1.21122844E-06  2.42798587E-10
  16852.3477  1.19922163E-06  2.40296838E-10
  16936.4785  1.18733442E-06  2.37837749E-10
  17021.0293  1.17556488E-06  2.35420156E-10
  17106.  1.16391254E-06  2.3304278E-10
  17191.3965  1.15237447E-06  2.30704844E-10
  17277.2207  1.14095064E-06  2.284056E-10
  17363.4727  1.12964005E-06  2.2614445E-10
  17450.1543  1.11844247E-06  2.23920618E-10
  17537.2676  1.10735596E-06  2.21733451E-10
  17624.8164  1.09637938E-06  2.19582061E-10
  17712.8027  1.08551137E-06  2.17465879E-10
  17801.2285  1.07475034E-06  2.15384016E-10
  17890.0957  1.06409618E-06  2.13335946E-10
  17979.4062  1.05354786E-06  2.11320877E-10
  18069.1641  1.04310459E-06  2.09337922E-10
  18159.3691  1.03276477E-06  2.07386761E-10
  18250.0234  1.02252773E-06  2.05466588E-10
  18341.1309  1.01239198E-06  2.03577294E-10
  18432.6934  1.00235661E-06  2.01717712E-10
  18524.7129  9.92420951E-07  1.9988744E-10
  18617.1914  9.82583629E-07  1.98086006E-10
  18710.1328  9.7284385E-07  1.96312536E-10
  18803.5371  9.63200591E-07  1.94566668E-10
  18897.4082  9.53653E-07  1.92847779E-10
  18991.7461  9.44200053E-07  1.91155175E-10
  19086.5566  9.34840841E-07  1.89488536E-10
  19181.8438  9.25573886E-07  1.87847474E-10
  19277.6016  9.16399301E-07  1.86231447E-10
  19373.8379  9.0731578E-07  1.84639887E-10
  19470.5566  8.98321957E-07  1.83072363E-10
  19567.7578  8.89417379E-07  1.8152814E-10
  19665.4434  8.80601306E-07  1.80007037E-10
  19763.6172  8.7187243E-07  1.78508625E-10
  19862.2812  8.63229957E-07  1.77032278E-10
  19961.4375  8.54673317E-07  1.75577691E-10
  20061.0879  8.46201488E-07  1.74100803E-10
  20161.2383  8.37813502E-07  1.72617448E-10
  20261.8867  8.29508735E-07  1.71155243E-10
  20363.0371  8.21286335E-07  1.69713854E-10
  20464.6934  8.13145675E-07  1.6829281E-10
  20566.8574  8.05086074E-07  1.66891737E-10
  20669.5312  7.97106338E-07  1.65510314E-10
  20772.7188  7.89205387E-07  1.64147931E-10
  20876.4199  7.81382539E-07  1.62804201E-10
  20980.6387  7.73637112E-07  1.61479025E-10
  21085.377  7.6596865E-07  1.60171959E-10
  21190.6387  7.58376643E-07  1.58882893E-10
  21296.4277  7.5085984E-07  1.57611327E-10
  21402.7441  7.43417502E-07  1.5635683E-10
  21509.5898  7.36048548E-07  1.55119126E-10
  21616.9707  7.28752525E-07  1.53897964E-10
  21724.8867  7.21528806E-07  1.52692956E-10
  21833.3418  7.14377052E-07  1.51503796E-10
  21942.3379  7.07296408E-07  1.50330318E-10
  22051.8789  7.00285852E-07  1.49172077E-10
  22161.9648  6.9334493E-07  1.48028936E-10
  22272.6016  6.86472788E-07  1.46900589E-10
  22383.791  6.79668688E-07  1.45786702E-10
  22495.5352  6.7293206E-07  1.44687068E-10
  22607.8379  6.66262167E-07  1.43601506E-10
  22720.6992  6.59658497E-07  1.42529641E-10
  22834.125  6.53120139E-07  1.41471238E-10
  22948.1191  6.46646129E-07  1.40426032E-10
  23062.6797  6.40236294E-07  1.39393788E-10
  23177.8125  6.33890068E-07  1.38374312E-10
  23293.5195  6.27607051E-07  1.37367423E-10
  23409.8066  6.21386391E-07  1.36372802E-10
  23526.6719  6.15227464E-07  1.35390282E-10
  23644.123  6.09129529E-07  1.34419642E-10
  23762.1602  6.03091962E-07  1.33460604E-10
  23880.7832  5.97114422E-07  1.32513056E-10
  24000.002  5.91195942E-07  1.31576777E-10
